id,activity_id,code_id,amount,type,percentage,cached_amount,sum_of_children,created_at,updated_at,cached_amount_in_usd
83135,7628,1587,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.538983,2011-07-13 02:12:41.120457,598.499989227
83138,7628,1588,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.566499,2011-07-13 02:12:41.124368,598.499989227
83141,7628,1589,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.614075,2011-07-13 02:12:41.128112,598.499989227
83128,7628,1595,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.472687,2011-07-13 02:12:41.131964,598.499989227
83130,7628,1596,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.495136,2011-07-13 02:12:41.135843,598.499989227
83133,7628,1597,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.521468,2011-07-13 02:12:41.139451,598.499989227
83137,7628,1599,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.557621,2011-07-13 02:12:41.143343,598.499989227
83140,7628,1600,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.603927,2011-07-13 02:12:41.14696,598.499989227
83127,7628,1268,,CodingBudget,100.0,8678250.0,0.0,2011-05-13 13:15:50.078166,2011-07-13 02:12:41.15077,14962.499730675
95998,9756,1209,,CodingSpend,50.0,0.0,0.0,2011-07-13 18:29:39.400804,2011-07-13 01:19:53.331525,0.0
95999,9756,1268,,CodingSpend,70.0,0.0,0.0,2011-07-13 18:29:39.426424,2011-07-13 01:19:56.800169,0.0
96000,9756,1269,,CodingSpend,95.0,0.0,0.0,2011-07-13 18:29:39.428216,2011-07-13 01:19:56.795284,0.0
96001,9756,1378,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:39.430253,2011-07-13 01:19:55.492622,0.0
96002,9756,1252,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:39.432022,2011-07-13 01:19:53.435138,0.0
96003,9756,1229,,CodingSpend,10.0,0.0,0.0,2011-07-13 18:29:39.434102,2011-07-13 01:19:53.910316,0.0
96004,9756,1242,,CodingSpend,10.0,0.0,0.0,2011-07-13 18:29:39.435904,2011-07-13 01:19:53.099236,0.0
96005,9756,1166,,CodingSpend,30.0,0.0,0.0,2011-07-13 18:29:39.437688,2011-07-13 01:19:54.32457,0.0
96006,9756,1167,,CodingSpend,25.0,0.0,0.0,2011-07-13 18:29:39.439474,2011-07-13 01:19:54.284355,0.0
96007,9756,1585,,CodingSpendDistrict,50.0,0.0,0.0,2011-07-13 18:29:39.441263,2011-07-13 01:19:56.865099,0.0
96008,9756,1588,,CodingSpendDistrict,50.0,0.0,0.0,2011-07-13 18:29:39.44307,2011-07-13 01:19:56.875382,0.0
96009,9756,1691,,CodingSpendCostCategorization,5.0,0.0,0.0,2011-07-13 18:29:39.445568,2011-07-13 01:19:57.00588,0.0
96039,9756,1693,,CodingBudgetCostCategorization,10.0,0.0,0.0,2011-07-13 18:29:39.519208,2011-07-13 01:19:51.544569,0.0
96040,9756,1694,,CodingBudgetCostCategorization,15.0,0.0,0.0,2011-07-13 18:29:39.520902,2011-07-13 01:19:51.562837,0.0
96041,9756,1696,,CodingBudgetCostCategorization,10.0,0.0,0.0,2011-07-13 18:29:39.522622,2011-07-13 01:19:51.897694,0.0
96042,9756,1717,,CodingBudgetCostCategorization,60.0,0.0,0.0,2011-07-13 18:29:39.524319,2011-07-13 01:19:51.908186,0.0
96043,9756,1716,,CodingBudgetCostCategorization,40.0,0.0,0.0,2011-07-13 18:29:39.526006,2011-07-13 01:19:51.963235,0.0
96044,9756,1697,,CodingBudgetCostCategorization,10.0,0.0,0.0,2011-07-13 18:29:39.527684,2011-07-13 01:19:51.968817,0.0
96045,9756,1708,,CodingBudgetCostCategorization,90.0,0.0,0.0,2011-07-13 18:29:39.529353,2011-07-13 01:19:52.048338,0.0
96046,9756,1709,,CodingBudgetCostCategorization,10.0,0.0,0.0,2011-07-13 18:29:39.530996,2011-07-13 01:19:52.062045,0.0
96047,9756,1707,,CodingBudgetCostCategorization,50.0,0.0,0.0,2011-07-13 18:29:39.533185,2011-07-13 01:19:52.068512,0.0
83142,7628,1578,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.623317,2011-07-13 02:12:41.172499,598.499989227
83146,7628,1579,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.758866,2011-07-13 02:12:41.176389,598.499989227
83145,7628,1580,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.737085,2011-07-13 02:12:41.180043,598.499989227
83148,7628,1581,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.776181,2011-07-13 02:12:41.183839,598.499989227
83150,7628,1582,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.793709,2011-07-13 02:12:41.205772,598.499989227
83152,7628,1583,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.811265,2011-07-13 02:12:41.225254,598.499989227
83144,7628,1591,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.641735,2011-07-13 02:12:41.228845,598.499989227
83147,7628,1592,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.767494,2011-07-13 02:12:41.232532,598.499989227
83151,7628,1594,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.802512,2011-07-13 02:12:41.236509,598.499989227
83143,7628,1601,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.632027,2011-07-13 02:12:41.240212,598.499989227
83149,7628,1603,347130.0,CodingBudgetDistrict,,347130.0,0.0,2011-05-13 13:16:30.784925,2011-07-13 02:12:41.245118,598.499989227
83153,7628,1714,,CodingBudgetCostCategorization,100.0,8678250.0,0.0,2011-05-13 13:16:46.323347,2011-07-13 02:12:41.248785,14962.499730675
96083,9761,1596,,CodingBudgetDistrict,100.0,0.0,0.0,2011-07-13 18:29:56.371816,2011-01-31 23:00:15.509455,0.0
83230,7633,1280,,CodingBudget,100.0,3347172.0,0.0,2011-05-17 12:59:13.254277,2011-07-13 00:10:09.811331,5770.9861030188
83231,7633,1279,,CodingBudget,,3347172.0,3347172.0,2011-05-17 12:59:14.631034,2011-07-13 00:10:09.816344,5770.9861030188
83232,7633,1278,,CodingBudget,,3347172.0,3347172.0,2011-05-17 12:59:15.10548,2011-07-13 00:10:09.822275,5770.9861030188
83233,7633,1269,,CodingBudget,,3347172.0,3347172.0,2011-05-17 12:59:15.284258,2011-07-13 00:10:09.970953,5770.9861030188
83234,7633,1268,,CodingBudget,,3347172.0,3347172.0,2011-05-17 12:59:16.450174,2011-07-13 00:10:09.975536,5770.9861030188
83237,7633,1583,1023600.0,CodingBudgetDistrict,,1023600.0,0.0,2011-05-17 13:03:36.906681,2011-07-13 00:10:10.044156,1764.82755444
83235,7633,1590,1023600.0,CodingBudgetDistrict,,1023600.0,0.0,2011-05-17 13:03:36.896103,2011-07-13 00:10:10.050149,1764.82755444
83236,7633,1593,1023600.0,CodingBudgetDistrict,,1023600.0,0.0,2011-05-17 13:03:36.901799,2011-07-13 00:10:10.055867,1764.82755444
83238,7633,1707,,CodingBudgetCostCategorization,100.0,3347172.0,0.0,2011-05-17 13:04:40.790222,2011-07-13 00:10:10.108099,5770.9861030188
83248,7634,1280,,CodingBudget,100.0,3855600.0,0.0,2011-05-17 13:23:02.708063,2011-07-13 02:12:42.416632,6647.58608724
83249,7634,1279,,CodingBudget,,3855600.0,3855600.0,2011-05-17 13:23:08.79815,2011-07-13 02:12:42.421116,6647.58608724
83250,7634,1278,,CodingBudget,,3855600.0,3855600.0,2011-05-17 13:23:09.045216,2011-07-13 02:12:42.425012,6647.58608724
83251,7634,1269,,CodingBudget,,3855600.0,3855600.0,2011-05-17 13:23:09.386759,2011-07-13 02:12:42.429017,6647.58608724
83252,7634,1268,,CodingBudget,,3855600.0,3855600.0,2011-05-17 13:23:10.984771,2011-07-13 02:12:42.433213,6647.58608724
83256,7634,1707,,CodingBudgetCostCategorization,100.0,3855600.0,0.0,2011-05-17 13:25:51.292841,2011-07-13 02:12:42.43713,6647.58608724
96085,9761,1694,,CodingBudgetCostCategorization,7.0,0.0,0.0,2011-07-13 18:29:56.375806,2011-01-31 23:01:36.332906,0.0
96087,9761,1707,,CodingBudgetCostCategorization,43.0,0.0,0.0,2011-07-13 18:29:56.379263,2011-01-31 23:01:36.389857,0.0
96088,9761,1696,,CodingBudgetCostCategorization,2.0,0.0,0.0,2011-07-13 18:29:56.380953,2011-01-31 23:01:36.404289,0.0
96089,9761,1697,,CodingBudgetCostCategorization,4.0,0.0,0.0,2011-07-13 18:29:56.382988,2011-01-31 23:01:36.428991,0.0
96090,9761,1699,,CodingBudgetCostCategorization,30.0,0.0,0.0,2011-07-13 18:29:56.384883,2011-01-31 23:01:36.47139,0.0
96091,9761,1691,,CodingBudgetCostCategorization,5.0,0.0,0.0,2011-07-13 18:29:56.386548,2011-01-31 23:01:36.484636,0.0
96092,9761,1692,,CodingBudgetCostCategorization,2.0,0.0,0.0,2011-07-13 18:29:56.388226,2011-01-31 23:01:36.49885,0.0
96093,9761,1693,,CodingBudgetCostCategorization,5.0,0.0,0.0,2011-07-13 18:29:56.389901,2011-01-31 23:01:36.511897,0.0
96094,9761,1698,,CodingBudgetCostCategorization,30.0,0.0,0.0,2011-07-13 18:29:56.391625,2011-01-31 23:01:36.524326,0.0
96104,9761,1233,,CodingSpend,13.0,0.0,0.0,2011-07-13 18:29:56.409032,2011-01-31 23:02:04.35868,0.0
96105,9761,1316,,CodingSpend,4.1,0.0,0.0,2011-07-13 18:29:56.410699,2011-01-31 23:02:04.371909,0.0
96106,9761,1236,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:56.412305,2011-01-31 23:02:04.386779,0.0
96107,9761,1343,,CodingSpend,4.9,0.0,0.0,2011-07-13 18:29:56.414199,2011-01-31 23:02:04.945652,0.0
83330,7635,1280,,CodingSpend,100.0,0.0,0.0,2011-05-17 14:27:38.245523,2011-05-20 09:33:27.109952,0.0
83331,7635,1279,,CodingSpend,,0.0,0.0,2011-05-17 14:27:46.206309,2011-05-20 09:33:27.163466,0.0
96108,9761,1454,,CodingSpend,4.1,0.0,0.0,2011-07-13 18:29:56.415825,2011-01-31 23:02:04.959443,0.0
83287,7636,1280,,CodingBudget,100.0,1629850.0,0.0,2011-05-17 13:49:03.498115,2011-07-13 00:10:30.176072,2810.086156315
83288,7636,1279,,CodingBudget,,1629850.0,1629850.0,2011-05-17 13:49:05.397033,2011-07-13 00:10:30.180665,2810.086156315
83289,7636,1278,,CodingBudget,,1629850.0,1629850.0,2011-05-17 13:49:06.348089,2011-07-13 00:10:30.184839,2810.086156315
83290,7636,1269,,CodingBudget,,1629850.0,1629850.0,2011-05-17 13:49:06.889385,2011-07-13 00:10:30.312428,2810.086156315
96109,9761,1298,,CodingSpend,1.2,0.0,0.0,2011-07-13 18:29:56.417446,2011-01-31 23:02:05.114699,0.0
96110,9761,1256,,CodingSpend,8.0,0.0,0.0,2011-07-13 18:29:56.419034,2011-01-31 23:02:05.135578,0.0
96111,9761,1471,,CodingSpend,2.0,0.0,0.0,2011-07-13 18:29:56.420615,2011-01-31 23:02:05.147753,0.0
96112,9761,1718,,CodingSpend,2.0,0.0,0.0,2011-07-13 18:29:56.422208,2011-01-31 23:02:05.159599,0.0
96113,9761,1719,,CodingSpend,2.0,0.0,0.0,2011-07-13 18:29:56.423963,2011-01-31 23:02:05.173487,0.0
96114,9761,1399,,CodingSpend,2.1,0.0,0.0,2011-07-13 18:29:56.425733,2011-01-31 23:02:05.198323,0.0
96115,9761,1210,,CodingSpend,30.0,0.0,0.0,2011-07-13 18:29:56.427472,2011-01-31 23:02:05.210276,0.0
96116,9761,1320,,CodingSpend,6.2,0.0,0.0,2011-07-13 18:29:56.42921,2011-01-31 23:02:05.222289,0.0
96117,9761,1243,,CodingSpend,1.0,0.0,0.0,2011-07-13 18:29:56.58814,2011-01-31 23:02:05.235632,0.0
96118,9761,1460,,CodingSpend,4.9,0.0,0.0,2011-07-13 18:29:56.659287,2011-01-31 23:02:05.247528,0.0
96119,9761,1327,,CodingSpend,2.1,0.0,0.0,2011-07-13 18:29:56.661383,2011-01-31 23:02:05.259633,0.0
96120,9761,1380,,CodingSpend,3.3,0.0,0.0,2011-07-13 18:29:56.663417,2011-01-31 23:02:05.272895,0.0
96121,9761,1249,,CodingSpend,2.0,0.0,0.0,2011-07-13 18:29:56.665358,2011-01-31 23:02:05.284709,0.0
83332,7635,1278,,CodingSpend,,0.0,0.0,2011-05-17 14:27:49.525418,2011-05-20 09:33:27.530716,0.0
83333,7635,1269,,CodingSpend,,0.0,0.0,2011-05-17 14:27:50.787062,2011-05-20 09:33:27.799519,0.0
83334,7635,1268,,CodingSpend,,0.0,0.0,2011-05-17 14:27:54.86918,2011-05-20 09:33:29.297922,0.0
83341,7337,1268,,CodingBudget,100.0,0.0,0.0,2011-05-18 06:41:28.052762,2011-05-18 06:41:28.052762,0.0
83342,7337,1412,,CodingBudget,100.0,0.0,0.0,2011-05-18 06:41:28.072069,2011-05-18 06:41:28.072069,0.0
83368,4035,1683,,CodingBudget,100.0,145000.0,0.0,2011-05-18 07:29:31.321822,2011-05-18 07:29:31.533612,145000.0
83369,4035,1682,,CodingBudget,100.0,145000.0,145000.0,2011-05-18 07:29:31.35673,2011-05-18 07:29:31.75716,145000.0
83377,4035,1697,,CodingBudgetCostCategorization,30.0,43500.0,0.0,2011-05-18 08:03:23.213903,2011-05-18 08:03:23.387707,43500.0
83378,4035,1698,,CodingBudgetCostCategorization,20.0,29000.0,29000.0,2011-05-18 08:03:23.219599,2011-05-18 08:03:23.48737,29000.0
96122,9761,1356,,CodingSpend,2.1,0.0,0.0,2011-07-13 18:29:56.667255,2011-01-31 23:02:05.317987,0.0
96123,9761,1209,,CodingSpend,30.0,0.0,0.0,2011-07-13 18:29:56.669182,2011-01-31 23:02:05.337313,0.0
96124,9761,1229,,CodingSpend,18.0,0.0,0.0,2011-07-13 18:29:56.671085,2011-01-31 23:02:05.351249,0.0
96125,9761,1242,,CodingSpend,3.0,0.0,0.0,2011-07-13 18:29:56.67453,2011-01-31 23:02:05.364432,0.0
96126,9761,1252,,CodingSpend,8.0,0.0,0.0,2011-07-13 18:29:56.676974,2011-01-31 23:02:05.383891,0.0
96127,9761,1166,,CodingSpend,59.0,0.0,0.0,2011-07-13 18:29:56.678858,2011-01-31 23:02:05.399947,0.0
83264,7634,1583,1285200.0,CodingSpendDistrict,,1285200.0,0.0,2011-05-17 13:32:52.901937,2011-07-13 00:09:54.637577,2215.86202908
83262,7634,1590,1285200.0,CodingSpendDistrict,,1285200.0,0.0,2011-05-17 13:32:52.868399,2011-07-13 00:09:54.643746,2215.86202908
83263,7634,1593,1285200.0,CodingSpendDistrict,,1285200.0,0.0,2011-05-17 13:32:52.877356,2011-07-13 00:09:54.649753,2215.86202908
83266,7632,1280,,CodingBudget,100.0,5109000.0,0.0,2011-05-17 13:38:06.293209,2011-07-13 00:10:19.830986,8808.6205311
83267,7632,1279,,CodingBudget,,5109000.0,5109000.0,2011-05-17 13:38:08.719525,2011-07-13 00:10:19.860598,8808.6205311
83268,7632,1278,,CodingBudget,,5109000.0,5109000.0,2011-05-17 13:38:09.949134,2011-07-13 00:10:19.865197,8808.6205311
83269,7632,1269,,CodingBudget,,5109000.0,5109000.0,2011-05-17 13:38:10.422634,2011-07-13 00:10:20.094283,8808.6205311
83270,7632,1268,,CodingBudget,,5109000.0,5109000.0,2011-05-17 13:38:12.6459,2011-07-13 00:10:20.25025,8808.6205311
96128,9761,1293,,CodingSpend,1.2,0.0,0.0,2011-07-13 18:29:56.681444,2011-01-31 23:02:05.428376,0.0
83277,7632,1707,,CodingBudgetCostCategorization,100.0,5109000.0,0.0,2011-05-17 13:41:30.44662,2011-07-13 00:10:20.369791,8808.6205311
83294,7636,1583,519600.0,CodingBudgetDistrict,,519600.0,0.0,2011-05-17 13:50:59.384404,2011-07-13 00:10:30.361847,895.86205284
83292,7636,1590,519600.0,CodingBudgetDistrict,,519600.0,0.0,2011-05-17 13:50:59.345412,2011-07-13 00:10:30.367652,895.86205284
83293,7636,1593,519600.0,CodingBudgetDistrict,,519600.0,0.0,2011-05-17 13:50:59.357017,2011-07-13 00:10:30.373306,895.86205284
83295,7636,1707,,CodingBudgetCostCategorization,100.0,1629850.0,0.0,2011-05-17 13:51:25.334141,2011-07-13 00:10:30.468524,2810.086156315
83305,7631,1280,,CodingBudget,100.0,2626450.0,0.0,2011-05-17 13:59:15.949982,2011-07-13 00:10:35.829374,4528.361987455
96129,9761,1292,,CodingSpend,1.2,0.0,0.0,2011-07-13 18:29:56.683546,2011-01-31 23:02:05.448347,0.0
96130,9761,1319,,CodingSpend,6.2,0.0,0.0,2011-07-13 18:29:56.68587,2011-01-31 23:02:05.469339,0.0
96131,9761,1315,,CodingSpend,12.4,0.0,0.0,2011-07-13 18:29:56.687744,2011-01-31 23:02:05.48473,0.0
96132,9761,1278,,CodingSpend,13.6,0.0,0.0,2011-07-13 18:29:56.689705,2011-01-31 23:02:05.498758,0.0
83306,7631,1279,,CodingBudget,,2626450.0,2626450.0,2011-05-17 13:59:18.469705,2011-07-13 00:10:35.833832,4528.361987455
83307,7631,1278,,CodingBudget,,2626450.0,2626450.0,2011-05-17 13:59:19.331707,2011-07-13 00:10:35.838204,4528.361987455
83308,7631,1269,,CodingBudget,,2626450.0,2626450.0,2011-05-17 13:59:19.866169,2011-07-13 00:10:36.256751,4528.361987455
83309,7631,1268,,CodingBudget,,2626450.0,2626450.0,2011-05-17 13:59:22.542421,2011-07-13 00:10:36.262469,4528.361987455
96133,9761,1342,,CodingSpend,4.9,0.0,0.0,2011-07-13 18:29:56.691555,2011-01-31 23:02:05.528318,0.0
96134,9761,1336,,CodingSpend,4.9,0.0,0.0,2011-07-13 18:29:56.693586,2011-01-31 23:02:05.562376,0.0
96135,9761,1269,,CodingSpend,20.6,0.0,0.0,2011-07-13 18:29:56.69547,2011-01-31 23:02:05.600402,0.0
96136,9761,1379,,CodingSpend,3.3,0.0,0.0,2011-07-13 18:29:56.697416,2011-01-31 23:02:05.62068,0.0
96137,9761,1378,,CodingSpend,5.4,0.0,0.0,2011-07-13 18:29:56.699351,2011-01-31 23:02:05.742924,0.0
96138,9761,1421,,CodingSpend,4.1,0.0,0.0,2011-07-13 18:29:56.701206,2011-01-31 23:02:05.764233,0.0
96139,9761,1459,,CodingSpend,4.9,0.0,0.0,2011-07-13 18:29:56.703229,2011-01-31 23:02:05.80436,0.0
96140,9761,1468,,CodingSpend,2.0,0.0,0.0,2011-07-13 18:29:56.705111,2011-01-31 23:02:05.827597,0.0
96141,9761,1467,,CodingSpend,2.0,0.0,0.0,2011-07-13 18:29:56.706965,2011-01-31 23:02:05.849194,0.0
96142,9761,1713,,CodingSpend,4.0,0.0,0.0,2011-07-13 18:29:56.708807,2011-01-31 23:02:05.862036,0.0
96143,9761,1420,,CodingSpend,15.0,0.0,0.0,2011-07-13 18:29:56.710689,2011-01-31 23:02:05.882753,0.0
96144,9761,1412,,CodingSpend,15.0,0.0,0.0,2011-07-13 18:29:56.712722,2011-01-31 23:02:05.932845,0.0
96145,9761,1268,,CodingSpend,41.0,0.0,0.0,2011-07-13 18:29:56.714551,2011-01-31 23:02:05.946157,0.0
83337,7635,1583,486666.0,CodingSpendDistrict,,486666.0,0.0,2011-05-17 14:31:04.369561,2011-07-13 02:12:42.936166,839.0792952414
83335,7635,1590,486666.0,CodingSpendDistrict,,486666.0,0.0,2011-05-17 14:31:04.287915,2011-07-13 02:12:42.939643,839.0792952414
83336,7635,1593,486668.0,CodingSpendDistrict,,486668.0,0.0,2011-05-17 14:31:04.361458,2011-07-13 02:12:42.943387,839.0827435172
83343,7337,1588,,CodingBudgetDistrict,100.0,0.0,0.0,2011-05-18 06:42:32.378668,2011-05-18 06:42:32.378668,0.0
83344,7337,1697,,CodingBudgetCostCategorization,20.0,0.0,0.0,2011-05-18 06:46:11.227256,2011-05-18 06:46:11.227256,0.0
83345,7337,1692,,CodingBudgetCostCategorization,80.0,0.0,0.0,2011-05-18 06:46:11.270488,2011-05-18 06:46:11.270488,0.0
83376,4035,1580,,CodingBudgetDistrict,50.0,72500.0,0.0,2011-05-18 08:02:43.951147,2011-05-18 08:02:44.000006,72500.0
83375,4035,1597,,CodingBudgetDistrict,50.0,72500.0,0.0,2011-05-18 08:02:43.925705,2011-05-18 08:02:44.029172,72500.0
83394,7336,1683,,CodingBudget,100.0,0.0,0.0,2011-05-18 08:28:26.813374,2011-05-18 08:28:26.813374,0.0
83395,7336,1682,,CodingBudget,100.0,0.0,0.0,2011-05-18 08:28:26.822775,2011-05-18 08:28:26.822775,0.0
83402,7336,1695,,CodingBudgetCostCategorization,40.0,0.0,0.0,2011-05-18 08:34:56.017365,2011-05-18 08:34:56.017365,0.0
83403,7336,1707,,CodingBudgetCostCategorization,30.0,0.0,0.0,2011-05-18 08:34:56.166225,2011-05-18 08:34:56.166225,0.0
83404,7336,1697,,CodingBudgetCostCategorization,30.0,0.0,0.0,2011-05-18 08:34:56.190664,2011-05-18 08:34:56.190664,0.0
83338,7635,1707,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-05-17 14:31:23.046358,2011-05-20 09:33:29.909229,0.0
96188,9762,1421,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:56.898997,2011-01-31 23:01:24.549242,0.0
96189,9762,1182,,CodingSpend,30.0,0.0,0.0,2011-07-13 18:29:56.900693,2011-01-31 23:01:24.560726,0.0
96190,9762,1175,,CodingSpend,20.0,0.0,0.0,2011-07-13 18:29:56.90263,2011-01-31 23:01:24.57193,0.0
96191,9762,1259,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:56.904331,2011-01-31 23:01:24.583072,0.0
96192,9762,1327,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:56.905968,2011-01-31 23:01:24.594321,0.0
96193,9762,1168,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:56.907603,2011-01-31 23:01:24.605455,0.0
96194,9762,1195,,CodingSpend,30.0,0.0,0.0,2011-07-13 18:29:56.90925,2011-01-31 23:01:24.618346,0.0
96195,9762,1167,,CodingSpend,85.0,0.0,0.0,2011-07-13 18:29:56.911039,2011-01-31 23:01:24.629459,0.0
96196,9762,1252,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:56.912927,2011-01-31 23:01:24.652124,0.0
96197,9762,1166,,CodingSpend,90.0,0.0,0.0,2011-07-13 18:29:56.914756,2011-01-31 23:01:24.6633,0.0
96198,9762,1315,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:56.916531,2011-01-31 23:01:24.674421,0.0
96199,9762,1278,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:57.091183,2011-01-31 23:01:24.685785,0.0
96200,9762,1269,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:57.102454,2011-01-31 23:01:24.696781,0.0
96201,9762,1420,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:57.104461,2011-01-31 23:01:24.709003,0.0
96202,9762,1412,,CodingSpend,5.0,0.0,0.0,2011-07-13 18:29:57.106369,2011-01-31 23:01:24.722291,0.0
96203,9762,1268,,CodingSpend,10.0,0.0,0.0,2011-07-13 18:29:57.10825,2011-01-31 23:01:24.735394,0.0
83426,7638,1166,,CodingBudget,,311923931.0,311923931.0,2011-05-18 12:49:38.994104,2011-07-01 10:12:26.375712,537799.871354085
83425,7638,1167,,CodingBudget,,311923931.0,311923931.0,2011-05-18 12:49:37.853033,2011-07-01 10:12:26.438165,537799.871354085
83424,7638,1208,,CodingBudget,100.0,311923931.0,0.0,2011-05-18 12:49:37.189044,2011-07-01 10:12:26.449081,537799.871354085
83434,7638,1698,,CodingBudgetCostCategorization,,107663050.0,107663050.0,2011-05-18 12:52:27.704809,2011-07-01 10:12:26.473432,185625.944934595
83433,7638,1699,,CodingBudgetCostCategorization,,107663050.0,107663050.0,2011-05-18 12:52:27.687228,2011-07-01 10:12:26.483767,185625.944934595
96220,9762,1595,,CodingBudgetDistrict,9.0,0.0,0.0,2011-07-13 18:29:57.150054,2011-01-31 23:01:50.646912,0.0
83431,7638,1700,107663050.0,CodingBudgetCostCategorization,,107663050.0,0.0,2011-05-18 12:52:27.580238,2011-07-01 10:12:26.493571,185625.944934595
96221,9762,1596,,CodingBudgetDistrict,10.0,0.0,0.0,2011-07-13 18:29:57.152698,2011-01-31 23:01:50.658971,0.0
83432,7638,1714,204260881.0,CodingBudgetCostCategorization,,204260881.0,0.0,2011-05-18 12:52:27.58714,2011-07-01 10:12:26.503047,352173.92641949
96222,9762,1597,,CodingBudgetDistrict,15.0,0.0,0.0,2011-07-13 18:29:57.164873,2011-01-31 23:01:50.670779,0.0
96223,9762,1587,,CodingBudgetDistrict,15.0,0.0,0.0,2011-07-13 18:29:57.170179,2011-01-31 23:01:50.683271,0.0
96224,9762,1576,,CodingBudgetDistrict,6.0,0.0,0.0,2011-07-13 18:29:57.172217,2011-01-31 23:01:50.710243,0.0
96225,9762,1599,,CodingBudgetDistrict,15.0,0.0,0.0,2011-07-13 18:29:57.17444,2011-01-31 23:01:50.721151,0.0
96226,9762,1593,,CodingBudgetDistrict,15.0,0.0,0.0,2011-07-13 18:29:57.176351,2011-01-31 23:01:50.731932,0.0
96227,9762,1582,,CodingBudgetDistrict,15.0,0.0,0.0,2011-07-13 18:29:57.17825,2011-01-31 23:01:50.742771,0.0
96236,9762,1694,,CodingSpendCostCategorization,1.7,0.0,0.0,2011-07-13 18:29:57.197919,2011-01-31 23:01:50.985094,0.0
96237,9762,1695,,CodingSpendCostCategorization,1.8,0.0,0.0,2011-07-13 18:29:57.199875,2011-01-31 23:01:50.996212,0.0
96238,9762,1707,,CodingSpendCostCategorization,1.5,0.0,0.0,2011-07-13 18:29:57.201773,2011-01-31 23:01:51.008461,0.0
96239,9762,1697,,CodingSpendCostCategorization,8.3,0.0,0.0,2011-07-13 18:29:57.204167,2011-01-31 23:01:51.028261,0.0
96240,9762,1699,,CodingSpendCostCategorization,72.2,0.0,0.0,2011-07-13 18:29:57.206086,2011-01-31 23:01:51.040101,0.0
96241,9762,1692,,CodingSpendCostCategorization,3.3,0.0,0.0,2011-07-13 18:29:57.207983,2011-01-31 23:01:51.051948,0.0
96242,9762,1714,,CodingSpendCostCategorization,8.3,0.0,0.0,2011-07-13 18:29:57.209839,2011-01-31 23:01:51.063381,0.0
96243,9762,1703,,CodingSpendCostCategorization,2.9,0.0,0.0,2011-07-13 18:29:57.211691,2011-01-31 23:01:51.074645,0.0
96244,9762,1698,,CodingSpendCostCategorization,75.1,0.0,0.0,2011-07-13 18:29:57.222189,2011-01-31 23:01:51.096396,0.0
96254,9763,1694,,CodingBudgetCostCategorization,7.0,0.0,0.0,2011-07-13 18:29:57.819739,2011-01-31 23:00:28.12915,0.0
96255,9763,1695,,CodingBudgetCostCategorization,3.0,0.0,0.0,2011-07-13 18:29:57.821662,2011-01-31 23:00:28.142153,0.0
96256,9763,1707,,CodingBudgetCostCategorization,26.0,0.0,0.0,2011-07-13 18:29:57.82423,2011-01-31 23:00:28.157647,0.0
96257,9763,1696,,CodingBudgetCostCategorization,3.0,0.0,0.0,2011-07-13 18:29:57.826026,2011-01-31 23:00:28.188332,0.0
96258,9763,1697,,CodingBudgetCostCategorization,14.0,0.0,0.0,2011-07-13 18:29:57.82783,2011-01-31 23:00:28.205654,0.0
